id_municipio,id_uf,uf,regiao,taxa_base,media_portugues_base,meta_alvo,gap_base_meta,prob_risco_abaixo_meta_2025,cluster,perfil_cluster
4320453,43,RS,Sul,11.1,712.17,80.0,-68.9,0.9986451441681365,2,Maior vulnerabilidade / maior risco
4301073,43,RS,Sul,18.2,713.54,80.0,-61.8,0.998292356888396,2,Maior vulnerabilidade / maior risco
4310850,43,RS,Sul,25.0,713.77,80.0,-55.0,0.9979471984311632,2,Maior vulnerabilidade / maior risco
4313334,43,RS,Sul,28.0,714.96,80.0,-52.0,0.9976880766899424,2,Maior vulnerabilidade / maior risco
4306700,43,RS,Sul,26.7,718.83,80.0,-53.3,0.9974442039805753,2,Maior vulnerabilidade / maior risco
4319752,43,RS,Sul,25.0,723.18,80.0,-55.0,0.9971569511299553,2,Maior vulnerabilidade / maior risco
4320354,43,RS,Sul,23.5,709.41,75.7,-52.2,0.9970910581609457,2,Maior vulnerabilidade / maior risco
4321493,43,RS,Sul,38.7,715.07,80.0,-41.3,0.9969388025984377,2,Maior vulnerabilidade / maior risco
4302584,43,RS,Sul,27.3,727.09,80.0,-52.7,0.9965457724793725,2,Maior vulnerabilidade / maior risco
4305900,43,RS,Sul,36.0,720.74,79.43,-43.43000000000001,0.9962703497398192,2,Maior vulnerabilidade / maior risco
4318614,43,RS,Sul,37.5,726.25,80.0,-42.5,0.9956323458739058,2,Maior vulnerabilidade / maior risco
4313102,43,RS,Sul,35.9,729.18,80.0,-44.1,0.9953629089810003,2,Maior vulnerabilidade / maior risco
4312203,43,RS,Sul,33.3,732.07,80.0,-46.7,0.9952090577811669,2,Maior vulnerabilidade / maior risco
4310702,43,RS,Sul,36.8,729.61,80.0,-43.2,0.9951828660168108,2,Maior vulnerabilidade / maior risco
4306973,43,RS,Sul,38.5,711.61,75.37,-36.870000000000005,0.9951796135520062,2,Maior vulnerabilidade / maior risco
2910206,29,BA,Nordeste,52.38,741.14,80.0,-27.619999999999997,0.9951314153014148,0,Pressão de meta / risco intermediário
4307203,43,RS,Sul,38.8,728.52,80.0,-41.2,0.9951148769366107,2,Maior vulnerabilidade / maior risco
2924504,29,BA,Nordeste,38.33,730.67,73.83,-35.5,0.9949009935526656,2,Maior vulnerabilidade / maior risco
4319000,43,RS,Sul,38.3,730.19,80.0,-41.7,0.9948913622695599,2,Maior vulnerabilidade / maior risco
4313953,43,RS,Sul,25.7,721.29,74.82,-49.11999999999999,0.9948180145972181,2,Maior vulnerabilidade / maior risco
4323507,43,RS,Sul,33.3,734.39,80.0,-46.7,0.9948095831075245,2,Maior vulnerabilidade / maior risco
2933257,29,BA,Nordeste,35.85,726.94,71.69,-35.839999999999996,0.9945071436649379,2,Maior vulnerabilidade / maior risco
4305124,43,RS,Sul,39.8,719.89,76.56,-36.760000000000005,0.994282066850003,2,Maior vulnerabilidade / maior risco
4320230,43,RS,Sul,36.1,735.29,80.0,-43.9,0.9942446549925726,2,Maior vulnerabilidade / maior risco
4307500,43,RS,Sul,39.1,733.47,80.0,-40.9,0.99415988230324,2,Maior vulnerabilidade / maior risco
4302238,43,RS,Sul,26.6,721.82,74.0,-47.4,0.9940163526940173,2,Maior vulnerabilidade / maior risco
4319208,43,RS,Sul,7.1,704.48,65.1,-57.99999999999999,0.9939607382837378,2,Maior vulnerabilidade / maior risco
4314209,43,RS,Sul,22.3,717.16,71.61,-49.31,0.9938555586364461,2,Maior vulnerabilidade / maior risco
4318903,43,RS,Sul,42.3,733.31,80.0,-37.7,0.9936923162956897,2,Maior vulnerabilidade / maior risco
4322541,43,RS,Sul,35.0,729.53,77.4,-42.400000000000006,0.9936563978560674,2,Maior vulnerabilidade / maior risco
4308409,43,RS,Sul,40.0,735.23,80.0,-40.0,0.9936487506153442,2,Maior vulnerabilidade / maior risco
4321634,43,RS,Sul,40.0,735.39,80.0,-40.0,0.9936136230600893,2,Maior vulnerabilidade / maior risco
4304408,43,RS,Sul,42.2,730.64,79.06,-36.86,0.9935481756684247,2,Maior vulnerabilidade / maior risco
4322855,43,RS,Sul,46.7,731.34,80.0,-33.3,0.9933984431427049,2,Maior vulnerabilidade / maior risco
4304952,43,RS,Sul,40.0,736.44,80.0,-40.0,0.9933782601354448,2,Maior vulnerabilidade / maior risco
4311122,43,RS,Sul,25.6,719.93,72.13,-46.529999999999994,0.993101763167085,2,Maior vulnerabilidade / maior risco
4300901,43,RS,Sul,39.2,738.87,80.0,-40.8,0.9929468893617946,2,Maior vulnerabilidade / maior risco
4312617,43,RS,Sul,29.4,718.65,72.3,-42.9,0.992872913499448,2,Maior vulnerabilidade / maior risco
4307401,43,RS,Sul,48.4,732.44,80.0,-31.6,0.9928363718756897,2,Maior vulnerabilidade / maior risco
2900504,29,BA,Nordeste,37.21,734.63,71.83,-34.62,0.9927125349345377,2,Maior vulnerabilidade / maior risco
4301552,43,RS,Sul,37.5,742.0,80.0,-42.5,0.9924806879703699,2,Maior vulnerabilidade / maior risco
4305587,43,RS,Sul,39.9,740.23,80.0,-40.1,0.9924741769400746,2,Maior vulnerabilidade / maior risco
4311254,43,RS,Sul,42.9,738.15,80.0,-37.1,0.9924315806808708,2,Maior vulnerabilidade / maior risco
4312138,43,RS,Sul,38.7,732.68,77.53,-38.83,0.9923468966098976,2,Maior vulnerabilidade / maior risco
4311643,43,RS,Sul,41.2,740.18,80.0,-38.8,0.9922313578794131,2,Maior vulnerabilidade / maior risco
4305801,43,RS,Sul,45.7,738.29,80.0,-34.3,0.9918265546488481,2,Maior vulnerabilidade / maior risco
4305850,43,RS,Sul,41.7,742.23,80.0,-38.3,0.9915555442566136,2,Maior vulnerabilidade / maior risco
4306924,43,RS,Sul,41.2,734.92,77.83,-36.629999999999995,0.9915073305284317,2,Maior vulnerabilidade / maior risco
4318481,43,RS,Sul,43.8,737.65,79.12,-35.32000000000001,0.9915048632699678,2,Maior vulnerabilidade / maior risco
4319158,43,RS,Sul,47.5,729.77,77.4,-29.900000000000006,0.9911745190431465,2,Maior vulnerabilidade / maior risco
4303905,43,RS,Sul,45.4,734.58,78.12,-32.720000000000006,0.9909797647460835,2,Maior vulnerabilidade / maior risco
4320677,43,RS,Sul,36.3,723.19,72.89,-36.59,0.9907531472943915,2,Maior vulnerabilidade / maior risco
2913002,29,BA,Nordeste,37.36,727.64,67.94,-30.58,0.9906660814009821,2,Maior vulnerabilidade / maior risco
4316733,43,RS,Sul,40.9,733.3,76.51,-35.61000000000001,0.9906070386451437,2,Maior vulnerabilidade / maior risco
4310108,43,RS,Sul,49.6,739.42,80.0,-30.4,0.990606045980055,0,Pressão de meta / risco intermediário
4315750,43,RS,Sul,42.1,735.1,77.2,-35.1,0.9905417206153486,2,Maior vulnerabilidade / maior risco
4317558,43,RS,Sul,34.6,731.77,74.62,-40.02,0.9904131990290491,2,Maior vulnerabilidade / maior risco
4315909,43,RS,Sul,48.8,740.71,80.0,-31.200000000000003,0.9903801104392754,0,Pressão de meta / risco intermediário
4321667,43,RS,Sul,53.5,737.36,80.0,-26.5,0.9903252602157525,0,Pressão de meta / risco intermediário
4301651,43,RS,Sul,53.5,737.94,80.0,-26.5,0.9901305530889274,0,Pressão de meta / risco intermediário
4319604,43,RS,Sul,49.7,740.97,80.0,-30.299999999999997,0.9900667149535961,0,Pressão de meta / risco intermediário
4302303,43,RS,Sul,40.2,729.61,74.87,-34.67,0.9900356589457011,2,Maior vulnerabilidade / maior risco
4316477,43,RS,Sul,44.4,745.76,80.0,-35.6,0.9897809851853668,0,Pressão de meta / risco intermediário
4323200,43,RS,Sul,56.3,736.88,80.0,-23.700000000000003,0.989773652517506,0,Pressão de meta / risco intermediário
4322525,43,RS,Sul,47.1,743.82,80.0,-32.9,0.9897530399238396,0,Pressão de meta / risco intermediário
4310462,43,RS,Sul,44.4,745.95,80.0,-35.6,0.9897140969311826,0,Pressão de meta / risco intermediário
4300877,43,RS,Sul,43.5,735.76,76.98,-33.480000000000004,0.9896925302414179,2,Maior vulnerabilidade / maior risco
4322301,43,RS,Sul,52.7,739.96,80.0,-27.299999999999997,0.9896367524829288,0,Pressão de meta / risco intermediário
4300661,43,RS,Sul,33.3,726.93,72.3,-39.0,0.9895250266261901,2,Maior vulnerabilidade / maior risco
4319802,43,RS,Sul,45.7,738.84,78.12,-32.42,0.9894773359063931,2,Maior vulnerabilidade / maior risco
2915700,29,BA,Nordeste,36.76,725.6,66.28,-29.520000000000003,0.9894679527682229,2,Maior vulnerabilidade / maior risco
4319901,43,RS,Sul,41.1,731.24,74.99,-33.88999999999999,0.9893752008506211,2,Maior vulnerabilidade / maior risco
4319125,43,RS,Sul,46.2,736.79,77.52,-31.319999999999993,0.9892972561881809,2,Maior vulnerabilidade / maior risco
4303707,43,RS,Sul,50.3,742.9,80.0,-29.700000000000003,0.989221376356703,0,Pressão de meta / risco intermediário
4310306,43,RS,Sul,48.3,745.05,80.0,-31.700000000000003,0.9889767271451728,0,Pressão de meta / risco intermediário
4316451,43,RS,Sul,50.9,743.22,80.0,-29.1,0.9889332488904737,0,Pressão de meta / risco intermediário
2919009,29,BA,Nordeste,21.21,715.25,59.77,-38.56,0.9888858911871287,2,Maior vulnerabilidade / maior risco
2411502,24,RN,Nordeste,23.56,711.75,70.8,-47.239999999999995,0.9886447798659854,2,Maior vulnerabilidade / maior risco
4314076,43,RS,Sul,50.2,744.56,80.0,-29.799999999999997,0.9886189287889857,0,Pressão de meta / risco intermediário
4305306,43,RS,Sul,47.5,734.99,76.72,-29.22,0.9885110246450848,2,Maior vulnerabilidade / maior risco
4314464,43,RS,Sul,35.3,741.36,75.92,-40.620000000000005,0.9884563097065872,2,Maior vulnerabilidade / maior risco
4316600,43,RS,Sul,43.2,736.14,76.11,-32.91,0.988455632458029,2,Maior vulnerabilidade / maior risco
4319703,43,RS,Sul,48.5,746.28,80.0,-31.5,0.9884425398711605,0,Pressão de meta / risco intermediário
4312906,43,RS,Sul,51.8,738.5,78.52,-26.72,0.9884259280944222,0,Pressão de meta / risco intermediário
4320404,43,RS,Sul,50.7,744.79,80.0,-29.299999999999997,0.9883807306447566,0,Pressão de meta / risco intermediário
4309001,43,RS,Sul,46.3,738.68,77.4,-31.10000000000001,0.9883792022162763,2,Maior vulnerabilidade / maior risco
2917334,29,BA,Nordeste,25.53,711.01,59.11,-33.58,0.988347731344636,2,Maior vulnerabilidade / maior risco
4304507,43,RS,Sul,51.7,743.44,79.79,-28.090000000000003,0.9883177698045043,0,Pressão de meta / risco intermediário
4308052,43,RS,Sul,51.9,739.68,78.71,-26.809999999999995,0.9881985046576419,0,Pressão de meta / risco intermediário
2909505,29,BA,Nordeste,34.55,725.04,64.73,-30.180000000000007,0.9881675216130754,2,Maior vulnerabilidade / maior risco
4321808,43,RS,Sul,51.2,742.6,79.31,-28.11,0.9881066928495814,0,Pressão de meta / risco intermediário
1303304,13,AM,Norte,50.99,735.97,80.0,-29.009999999999998,0.9880013966797515,0,Pressão de meta / risco intermediário
2912806,29,BA,Nordeste,37.84,730.7,66.82,-28.97999999999999,0.9879378901926109,2,Maior vulnerabilidade / maior risco
4312302,43,RS,Sul,51.7,742.55,79.28,-27.58,0.9879290582914417,0,Pressão de meta / risco intermediário
2909000,29,BA,Nordeste,52.46,741.16,72.68,-20.220000000000006,0.9878557014296443,0,Pressão de meta / risco intermediário
4313607,43,RS,Sul,53.1,742.02,79.26,-26.160000000000004,0.9876827137303926,0,Pressão de meta / risco intermediário
4320651,43,RS,Sul,35.7,724.99,70.92,-35.22,0.9876305445545377,2,Maior vulnerabilidade / maior risco
4316428,43,RS,Sul,43.8,748.84,79.16,-35.36,0.9875871442327422,0,Pressão de meta / risco intermediário
4306205,43,RS,Sul,35.2,729.25,71.94,-36.739999999999995,0.9875470315679064,2,Maior vulnerabilidade / maior risco
4303202,43,RS,Sul,58.2,741.23,80.0,-21.799999999999997,0.9875350181226386,0,Pressão de meta / risco intermediário
4316758,43,RS,Sul,54.2,744.42,80.0,-25.799999999999997,0.9874501313618029,0,Pressão de meta / risco intermediário
4313086,43,RS,Sul,57.9,741.69,80.0,-22.1,0.9874339972863122,0,Pressão de meta / risco intermediário
4315800,43,RS,Sul,45.0,740.29,76.93,-31.930000000000007,0.9874097907234418,2,Maior vulnerabilidade / maior risco
4320859,43,RS,Sul,24.7,717.3,66.3,-41.599999999999994,0.9872894172889513,2,Maior vulnerabilidade / maior risco
4322343,43,RS,Sul,55.6,743.77,80.0,-24.4,0.9872782262656374,0,Pressão de meta / risco intermediário
4303558,43,RS,Sul,55.6,744.19,80.0,-24.4,0.9870939078723246,0,Pressão de meta / risco intermediário
1713601,17,TO,Norte,19.71,718.7,73.1,-53.38999999999999,0.9870794972829599,2,Maior vulnerabilidade / maior risco
4322533,43,RS,Sul,51.6,747.91,80.0,-28.4,0.9867681119015003,0,Pressão de meta / risco intermediário
4313201,43,RS,Sul,52.3,747.54,80.0,-27.700000000000003,0.9866983612078646,0,Pressão de meta / risco intermediário
4309902,43,RS,Sul,49.1,746.01,78.91,-29.809999999999995,0.9866895630649567,0,Pressão de meta / risco intermediário
4302105,43,RS,Sul,50.8,742.03,78.15,-27.35000000000001,0.9866710121924814,0,Pressão de meta / risco intermediário
2926806,29,BA,Nordeste,43.82,734.37,68.18,-24.360000000000007,0.9865298953801283,2,Maior vulnerabilidade / maior risco
4301875,43,RS,Sul,25.5,721.6,67.17,-41.67,0.9865039236376916,2,Maior vulnerabilidade / maior risco
4306809,43,RS,Sul,53.2,747.35,80.0,-26.799999999999997,0.9864765476325482,0,Pressão de meta / risco intermediário
4320321,43,RS,Sul,50.0,750.05,80.0,-30.0,0.9863339621940169,0,Pressão de meta / risco intermediário
4311403,43,RS,Sul,47.5,738.56,76.28,-28.78,0.9862888379410937,2,Maior vulnerabilidade / maior risco
4300455,43,RS,Sul,55.6,746.1,80.0,-24.4,0.9862219075994506,0,Pressão de meta / risco intermediário
4314423,43,RS,Sul,57.1,745.19,80.0,-22.9,0.9861216267065043,0,Pressão de meta / risco intermediário
4322251,43,RS,Sul,55.1,746.72,80.0,-24.9,0.986105449252022,0,Pressão de meta / risco intermediário
4315149,43,RS,Sul,56.3,745.98,80.0,-23.700000000000003,0.9860303496842561,0,Pressão de meta / risco intermediário
4304697,43,RS,Sul,58.6,744.43,80.0,-21.4,0.985948713000022,0,Pressão de meta / risco intermediário
4309753,43,RS,Sul,41.4,735.07,73.81,-32.410000000000004,0.9858688024588262,2,Maior vulnerabilidade / maior risco
4306551,43,RS,Sul,57.1,746.09,80.0,-22.9,0.9856877527470373,0,Pressão de meta / risco intermediário
4313060,43,RS,Sul,45.3,735.22,74.53,-29.230000000000004,0.9856434331932774,2,Maior vulnerabilidade / maior risco
4312054,43,RS,Sul,47.8,742.83,77.11,-29.310000000000002,0.9855709108226077,0,Pressão de meta / risco intermediário
4306452,43,RS,Sul,53.0,749.45,80.0,-27.0,0.9855434870141483,0,Pressão de meta / risco intermediário
4305959,43,RS,Sul,44.2,740.93,75.82,-31.61999999999999,0.9855345627918776,2,Maior vulnerabilidade / maior risco
4321352,43,RS,Sul,37.0,726.31,70.27,-33.269999999999996,0.9854996638733496,2,Maior vulnerabilidade / maior risco
2500734,25,PB,Nordeste,41.89,717.39,80.0,-38.11,0.9854264056721241,2,Maior vulnerabilidade / maior risco
4316709,43,RS,Sul,37.9,726.76,70.5,-32.6,0.9853545840702576,2,Maior vulnerabilidade / maior risco
4318499,43,RS,Sul,49.7,752.48,80.0,-30.299999999999997,0.9852632062366004,0,Pressão de meta / risco intermediário
4322202,43,RS,Sul,44.4,736.33,74.42,-30.020000000000003,0.9852278297776216,2,Maior vulnerabilidade / maior risco
4307906,43,RS,Sul,56.7,747.51,80.0,-23.299999999999997,0.9851287044428471,0,Pressão de meta / risco intermediário
4309100,43,RS,Sul,55.3,746.32,79.35,-24.049999999999997,0.9850706172435091,0,Pressão de meta / risco intermediário
4313441,43,RS,Sul,47.4,733.23,74.09,-26.690000000000005,0.9850563832157156,2,Maior vulnerabilidade / maior risco
4321907,43,RS,Sul,57.0,747.61,80.0,-23.0,0.9849629250812315,0,Pressão de meta / risco intermediário
4312153,43,RS,Sul,58.4,746.65,80.0,-21.6,0.9849180712309993,0,Pressão de meta / risco intermediário
4310413,43,RS,Sul,35.3,721.48,68.26,-32.96000000000001,0.9849084626218156,2,Maior vulnerabilidade / maior risco
2932606,29,BA,Nordeste,40.54,732.42,66.0,-25.46,0.9848263972637756,2,Maior vulnerabilidade / maior risco
2923001,29,BA,Nordeste,37.21,728.13,64.09,-26.880000000000003,0.9847597661943878,2,Maior vulnerabilidade / maior risco
4309050,43,RS,Sul,34.3,728.59,69.87,-35.57000000000001,0.9846283945069872,2,Maior vulnerabilidade / maior risco
4305108,43,RS,Sul,43.2,732.1,72.56,-29.36,0.9843975054809367,2,Maior vulnerabilidade / maior risco
4321303,43,RS,Sul,13.2,707.47,59.5,-46.3,0.9843053608592809,2,Maior vulnerabilidade / maior risco
4320552,43,RS,Sul,46.2,743.9,76.35,-30.14999999999999,0.9842182914728347,2,Maior vulnerabilidade / maior risco
4312401,43,RS,Sul,39.8,727.48,70.43,-30.63000000000001,0.9841062199281351,2,Maior vulnerabilidade / maior risco
4309704,43,RS,Sul,60.8,746.74,80.0,-19.200000000000003,0.9839151150040264,0,Pressão de meta / risco intermediário
4306403,43,RS,Sul,56.9,745.97,78.9,-22.000000000000007,0.9837540522194598,0,Pressão de meta / risco intermediário
4307559,43,RS,Sul,45.4,742.18,75.45,-30.050000000000004,0.9837052384503795,2,Maior vulnerabilidade / maior risco
4301909,43,RS,Sul,43.6,732.19,72.2,-28.6,0.9834701336912883,2,Maior vulnerabilidade / maior risco
2929057,29,BA,Nordeste,36.59,727.46,63.09,-26.5,0.9834111566022189,2,Maior vulnerabilidade / maior risco
4305207,43,RS,Sul,54.0,740.35,76.56,-22.560000000000002,0.9833753422266862,0,Pressão de meta / risco intermediário
2919405,29,BA,Nordeste,65.48,754.53,76.51,-11.030000000000001,0.9833345178161679,0,Pressão de meta / risco intermediário
4310801,43,RS,Sul,56.9,744.09,78.17,-21.270000000000003,0.9833268884675812,0,Pressão de meta / risco intermediário
4304200,43,RS,Sul,53.2,742.15,76.76,-23.560000000000002,0.9831019525834281,0,Pressão de meta / risco intermediário
4311627,43,RS,Sul,36.1,735.93,71.5,-35.4,0.9830924256130814,2,Maior vulnerabilidade / maior risco
4304309,43,RS,Sul,48.4,746.37,76.87,-28.470000000000006,0.9829678216140577,0,Pressão de meta / risco intermediário
4319737,43,RS,Sul,46.2,738.06,74.09,-27.89,0.9829093558408343,2,Maior vulnerabilidade / maior risco
4322509,43,RS,Sul,38.1,731.05,70.45,-32.35,0.9828519718739701,2,Maior vulnerabilidade / maior risco
4314001,43,RS,Sul,60.0,749.24,80.0,-20.0,0.9828369793164313,0,Pressão de meta / risco intermediário
4318309,43,RS,Sul,35.6,721.49,67.25,-31.65,0.98276677410908,2,Maior vulnerabilidade / maior risco
4308078,43,RS,Sul,65.0,745.69,80.0,-15.0,0.9827255095458995,0,Pressão de meta / risco intermediário
4318804,43,RS,Sul,58.7,748.23,79.35,-20.64999999999999,0.9826197727878554,0,Pressão de meta / risco intermediário
4316907,43,RS,Sul,39.7,728.76,70.02,-30.319999999999993,0.9825796190372038,2,Maior vulnerabilidade / maior risco
4319356,43,RS,Sul,58.8,750.58,80.0,-21.200000000000003,0.9825761307157264,0,Pressão de meta / risco intermediário
4314027,43,RS,Sul,52.6,755.23,80.0,-27.4,0.9825686677708665,0,Pressão de meta / risco intermediário
3505401,35,SP,Sudeste,34.89,719.45,80.0,-45.11,0.9825635824820455,2,Maior vulnerabilidade / maior risco
4313409,43,RS,Sul,36.0,725.14,68.07,-32.06999999999999,0.9821795649723629,2,Maior vulnerabilidade / maior risco
4320107,43,RS,Sul,47.7,738.33,74.12,-26.42,0.982145061682493,2,Maior vulnerabilidade / maior risco
4312377,43,RS,Sul,36.2,727.19,68.66,-32.459999999999994,0.982139807809986,2,Maior vulnerabilidade / maior risco
4313508,43,RS,Sul,44.5,731.86,71.66,-27.159999999999997,0.982123764395998,2,Maior vulnerabilidade / maior risco
4306502,43,RS,Sul,35.0,719.48,66.26,-31.260000000000005,0.9820947814095715,2,Maior vulnerabilidade / maior risco
4305702,43,RS,Sul,58.0,752.1,80.0,-22.0,0.9820201954332074,0,Pressão de meta / risco intermediário
4308201,43,RS,Sul,59.6,748.4,79.3,-19.699999999999996,0.982002513089668,0,Pressão de meta / risco intermediário
2913507,29,BA,Nordeste,31.48,720.59,59.47,-27.99,0.9819952327306931,2,Maior vulnerabilidade / maior risco
4322707,43,RS,Sul,41.9,731.01,70.78,-28.880000000000003,0.9818856027511433,2,Maior vulnerabilidade / maior risco
2904209,29,BA,Nordeste,47.37,739.47,67.88,-20.509999999999998,0.9817830038614871,2,Maior vulnerabilidade / maior risco
4319372,43,RS,Sul,64.3,747.96,80.0,-15.700000000000003,0.9816662902884291,0,Pressão de meta / risco intermediário
4320909,43,RS,Sul,46.2,736.09,72.93,-26.730000000000004,0.9815624635009821,2,Maior vulnerabilidade / maior risco
4309654,43,RS,Sul,42.8,739.89,73.26,-30.460000000000008,0.9815227484404827,2,Maior vulnerabilidade / maior risco
2402402,24,RN,Nordeste,29.88,718.97,70.15,-40.27000000000001,0.9814870499020535,2,Maior vulnerabilidade / maior risco
4323408,43,RS,Sul,66.7,746.5,80.0,-13.299999999999997,0.9814558560749033,0,Pressão de meta / risco intermediário
4322608,43,RS,Sul,59.2,747.4,78.68,-19.480000000000004,0.9814147674363365,0,Pressão de meta / risco intermediário
4311718,43,RS,Sul,42.4,732.64,71.11,-28.71,0.9813787725125095,2,Maior vulnerabilidade / maior risco
4319109,43,RS,Sul,64.5,748.31,80.0,-15.5,0.9813517274622919,0,Pressão de meta / risco intermediário
4301958,43,RS,Sul,53.9,728.54,72.3,-18.4,0.9812533734893687,2,Maior vulnerabilidade / maior risco
2919959,29,BA,Nordeste,47.37,737.74,67.15,-19.78000000000001,0.9812092898012269,2,Maior vulnerabilidade / maior risco
4313904,43,RS,Sul,51.2,746.63,76.7,-25.5,0.9811545500949463,0,Pressão de meta / risco intermediário
4306957,43,RS,Sul,60.0,750.88,79.63,-19.629999999999995,0.9810041463653871,0,Pressão de meta / risco intermediário
2930006,29,BA,Nordeste,42.37,737.35,65.86,-23.490000000000002,0.9808630731442791,2,Maior vulnerabilidade / maior risco
4307609,43,RS,Sul,44.4,732.68,71.3,-26.9,0.9808330220018234,2,Maior vulnerabilidade / maior risco
2918704,29,BA,Nordeste,56.52,747.47,71.57,-15.04999999999999,0.9808310220185504,0,Pressão de meta / risco intermediário
4311270,43,RS,Sul,36.0,726.35,67.76,-31.760000000000005,0.9807072749863057,2,Maior vulnerabilidade / maior risco
4312005,43,RS,Sul,58.3,753.95,80.0,-21.700000000000003,0.9807044237637653,0,Pressão de meta / risco intermediário
2913408,29,BA,Nordeste,42.57,733.02,64.62,-22.050000000000004,0.980663425742207,2,Maior vulnerabilidade / maior risco
4315404,43,RS,Sul,60.0,752.84,80.0,-20.0,0.9805980747080196,0,Pressão de meta / risco intermediário
4308102,43,RS,Sul,51.1,741.52,75.0,-23.9,0.9805257200675921,0,Pressão de meta / risco intermediário
4322327,43,RS,Sul,61.7,751.93,80.0,-18.299999999999997,0.9803579833615409,0,Pressão de meta / risco intermediário
4321451,43,RS,Sul,62.9,751.04,80.0,-17.1,0.9803529264224031,0,Pressão de meta / risco intermediário
2917201,29,BA,Nordeste,43.98,733.34,64.85,-20.869999999999997,0.9803031664433236,2,Maior vulnerabilidade / maior risco
4308904,43,RS,Sul,52.3,742.89,75.51,-23.210000000000008,0.980243673666482,0,Pressão de meta / risco intermediário
4310363,43,RS,Sul,50.0,756.43,78.75,-28.75,0.9801765890362588,0,Pressão de meta / risco intermediário
4308607,43,RS,Sul,54.4,743.87,76.1,-21.699999999999996,0.9799618540108784,0,Pressão de meta / risco intermediário
4312450,43,RS,Sul,47.4,745.68,75.12,-27.720000000000006,0.9798805449084411,0,Pressão de meta / risco intermediário
2931350,29,BA,Nordeste,35.04,726.87,61.04,-26.0,0.9798801379711509,2,Maior vulnerabilidade / maior risco
2917102,29,BA,Nordeste,28.85,720.46,57.97,-29.119999999999997,0.979835574230239,2,Maior vulnerabilidade / maior risco
4320578,43,RS,Sul,66.7,745.34,78.99,-12.289999999999992,0.9798140707150803,0,Pressão de meta / risco intermediário
2911253,29,BA,Nordeste,47.37,738.69,66.81,-19.440000000000005,0.9797629622696341,2,Maior vulnerabilidade / maior risco
4317509,43,RS,Sul,41.5,729.59,69.39,-27.89,0.9797267961799588,2,Maior vulnerabilidade / maior risco
2921807,29,BA,Nordeste,60.0,749.71,72.44,-12.439999999999998,0.9796929284612481,0,Pressão de meta / risco intermediário
4314035,43,RS,Sul,54.0,741.21,75.15,-21.150000000000006,0.979634144493184,0,Pressão de meta / risco intermediário
4315156,43,RS,Sul,64.8,746.66,78.88,-14.079999999999998,0.9796094377905202,0,Pressão de meta / risco intermediário
4313011,43,RS,Sul,60.0,754.52,80.0,-20.0,0.979457554779811,0,Pressão de meta / risco intermediário
2914109,29,BA,Nordeste,59.15,745.38,70.97,-11.82,0.9794488107420709,0,Pressão de meta / risco intermediário
4304713,43,RS,Sul,62.4,752.76,80.0,-17.6,0.9794330130798377,0,Pressão de meta / risco intermediário
2901601,29,BA,Nordeste,23.17,716.95,55.66,-32.489999999999995,0.9794219666540139,2,Maior vulnerabilidade / maior risco
4318457,43,RS,Sul,60.4,750.36,78.89,-18.490000000000002,0.9793495224083136,0,Pressão de meta / risco intermediário
4301503,43,RS,Sul,63.2,752.34,80.0,-16.799999999999997,0.9793079803466629,0,Pressão de meta / risco intermediário
4317707,43,RS,Sul,53.0,743.83,75.47,-22.47,0.9791336671224372,0,Pressão de meta / risco intermediário
4310439,43,RS,Sul,60.7,754.71,80.0,-19.299999999999997,0.9789534856466396,0,Pressão de meta / risco intermediário
2106359,21,MA,Nordeste,39.77,726.86,80.0,-40.23,0.9789008461683276,2,Maior vulnerabilidade / maior risco
4314753,43,RS,Sul,66.3,750.73,80.0,-13.700000000000003,0.9788038207921979,0,Pressão de meta / risco intermediário
4314159,43,RS,Sul,40.7,729.74,68.87,-28.17,0.9787157102856843,2,Maior vulnerabilidade / maior risco
4306130,43,RS,Sul,64.3,746.68,78.43,-14.13000000000001,0.9787077501388183,0,Pressão de meta / risco intermediário
2923803,29,BA,Nordeste,39.8,725.04,61.04,-21.240000000000002,0.9786618799997767,2,Maior vulnerabilidade / maior risco
4316956,43,RS,Sul,59.3,751.9,78.8,-19.5,0.9786050362162465,0,Pressão de meta / risco intermediário
2925956,29,BA,Nordeste,33.53,721.41,58.68,-25.15,0.978504113061191,2,Maior vulnerabilidade / maior risco
4313300,43,RS,Sul,61.1,752.03,79.13,-18.029999999999994,0.9783987571893551,0,Pressão de meta / risco intermediário
2931004,29,BA,Nordeste,47.42,736.5,65.66,-18.239999999999995,0.9783350723101759,2,Maior vulnerabilidade / maior risco
1303205,13,AM,Norte,57.09,738.48,77.11,-20.019999999999996,0.9781794224382985,0,Pressão de meta / risco intermediário
4319307,43,RS,Sul,61.1,749.78,78.4,-17.300000000000004,0.9781104841619613,0,Pressão de meta / risco intermediário
4317004,43,RS,Sul,13.1,715.38,58.96,-45.86,0.9780977602394033,2,Maior vulnerabilidade / maior risco
4315107,43,RS,Sul,52.9,741.54,74.31,-21.410000000000004,0.9777953639912783,0,Pressão de meta / risco intermediário
2917300,29,BA,Nordeste,29.17,714.76,55.64,-26.47,0.9776976582096982,2,Maior vulnerabilidade / maior risco
4304705,43,RS,Sul,42.0,730.85,69.06,-27.060000000000002,0.9776837681434779,2,Maior vulnerabilidade / maior risco
